,base_case
C2H5 + C3H5-A <=> C2H4 + C3H6,-1.3044394611656526e-08
C3H5-A + HCO <=> C3H6 + CO,-2.7709765205385416e-06
C3H5-S + HCO <=> C3H6 + CO,-9.216174993562659e-08
C3H5-T + HCO <=> C3H6 + CO,-1.8782853384243105e-07
C3H5-S + O <=> C2H4 + HCO,-9.218131417981784e-08
C3H5-S + OH => C2H4 + H + HCO,1.5827044981461664e-07
C3H5-S + HO2 => C2H4 + HCO + OH,1.0004734111615208e-07
C3H5-T + O <=> CH2CO + CH3,-1.148496131652719e-06
C3H5-T + OH => CH2CO + CH3 + H,2.224788912250619e-08
C3H5-T + HO2 => CH2CO + CH3 + OH,-3.959798806245944e-08
C3H5-A + OH => C2H3CHO + 2 H,7.190602322776439e-06
C3H5-A + O2 <=> C3H4-A + HO2,1.5495980356188692e-08
C3H5-A + O2 <=> CH2O + CH3CO,9.49533217729311e-07
C3H5-A + O2 <=> C2H3CHO + OH,5.998066312741178e-07
C3H5-S + O2 <=> CH3CHO + HCO,1.4343438853217182e-06
C3H5-S + O2 <=> CH3CHCHO + O,1.3298488547930635e-06
C3H5-S + O2 <=> C2H3CHO + OH,2.521072880965098e-06
C3H5-T + O2 <=> CH3COCH2 + O,1.5135404224409758e-05
C3H5-T + O2 <=> CH2O + CH3CO,2.9741473816226017e-06
C3H5-T + O2 <=> C3H4-A + HO2,-4.366024387256678e-08
C3H5-A + HO2 <=> C3H5O + OH,7.397995305062878e-06
C3H5-A + HO2 <=> AC3H5OOH,8.474315921407174e-08
C3H5-A + HO2 <=> C2H3CHO + H2O,8.328224270924352e-09
AC3H5OOH <=> C2H3CHO + H2O,5.004527949062337e-12
AC3H5OOH <=> C3H5O + OH,-2.2424916604213215e-08
C3H5O <=> C2H3 + CH2O,-3.994515313500936e-08
C3H5O <=> CH2CH2CHO,-6.412886332365832e-09
C3H5O <=> C2H3CHO + H,1.7991131518065734e-07
C3H5O <=> C2H4 + HCO,-1.329933120775022e-07
CH2CH2CHO <=> C2H3 + CH2O,-6.070813386023195e-12
CH2CH2CHO <=> C2H3CHO + H,-2.0804717549571494e-10
CH2CH2CHO <=> C2H4 + HCO,-8.933944663547072e-10
C2H3 + CH2O <=> C2H3CHO + H,9.923601239253281e-07
C2H3 + CH2O <=> C2H4 + HCO,-1.4717369515132425e-08
C3H5-A + CH3O2 <=> C3H5O + CH3O,-6.591162922813465e-08
C3H5-A + CH3O2 <=> AC4H7OOH,7.396864882193465e-08
AC4H7OOH <=> C3H5O + CH3O,-2.3951768665912025e-08
C3H6 + OH <=> C3H5OH + H,1.752105737942196e-08
C3H6 + OH <=> CH3COCH3 + H,2.2307788779973624e-07
C3H6 + OH <=> H + SC3H5OH,1.311992597498099e-06
C3H6 + OH <=> CH3 + CH3CHO,1.7629469917937975e-08
C3H6 + OH <=> C3H6OH1-2,3.023687560061396e-07
C3H6 + OH <=> C3H6OH1-2,4.5351164106810125e-07
C3H6 + OH <=> C3H6OH2-1,2.322795461341965e-07
C3H6 + OH <=> C3H6OH2-1,3.8349020510487867e-07
CH3COCH3 + H <=> C3H6OH2-1,3.3725878699106175e-08
C2H5CHO + H <=> C3H6OH1-2,5.571499543432134e-07
C3H5-T + OH <=> CH3COCH3,-2.06649450965677e-06
C3H6OH1-2 + O2 <=> C2H5CHO + HO2,-2.3324988540473938e-08
C3H6OH1-2 + O2 <=> HOC3H6O2,4.121155607212249e-08
C3H6OH2-1 + O2 <=> HOC3H6O2,-3.1353199865151943e-10
HOC3H6O2 => CH2O + CH3CHO + OH,-2.5964390980480587e-07
SC3H5OH <=> C2H5CHO,6.230994734547057e-09
O2 + SC3H5OH => C2H3CHO + H + HO2,2.877945593980708e-10
OH + SC3H5OH => C2H3CHO + H + H2O,3.5298901780379417e-09
SC3H5OH + H => C2H3CHO + H2 + H,7.72715018023505e-09
O + SC3H5OH => C2H3CHO + H + OH,8.404263022758139e-09
HO2 + SC3H5OH => C2H3CHO + H + H2O2,8.388776910378669e-11
CH3 + SC3H5OH => C2H3CHO + CH4 + H,6.349653111592063e-10
CH3O2 + SC3H5OH => C2H3CHO + CH3O2H + H,8.176036641241262e-13
CH3O + SC3H5OH => C2H3CHO + CH3OH + H,-7.054052957160667e-13
HO2 + SC3H5OH <=> C2H5CHO + HO2,4.190891704440367e-14
HOCHO + SC3H5OH <=> C2H5CHO + HOCHO,4.694002778640528e-15
C3H3 + C3H4-P <=> C3H3 + C3H4-A,1.3926491747800636e-10
C3H4-P + O2 <=> C3H3 + HO2,-1.8570898647088175e-07
C3H4-P + O <=> C3H3 + OH,-3.2187030226769466e-06
C3H4-P + H <=> C3H3 + H2,-0.00011724274419994334
C3H4-P + OH <=> C3H3 + H2O,-4.676161359339653e-05
C3H4-P + OH => 0.15 C2H5 + 0.85 CH3COCH2 + 0.15 CO,5.074532620386702e-06
C3H4-P + HO2 <=> C3H3 + H2O2,2.9585437991773616e-07
C3H4-P + CH3 <=> C3H3 + CH4,-1.9640592922096425e-06
C3H4-P + CH3O2 <=> C3H3 + CH3O2H,1.6930978318938105e-09
C2H + C3H4-P <=> C2H2 + C3H3,-1.256121543621168e-08
C2H3 + C3H4-P <=> C2H4 + C3H3,-4.714005002685699e-09
C3H4-P + C3H5-A <=> C3H3 + C3H6,-7.553581364057503e-09
C3H4-A + H <=> C3H3 + H2,-4.7237584731368355e-05
C3H4-A + O2 <=> C3H3 + HO2,-1.500220474067526e-07
C3H4-A + OH <=> C3H3 + H2O,-1.659982525053305e-05
C3H4-A + CH3 <=> C3H3 + CH4,-3.7475253817303045e-07
C3H4-A + HO2 <=> C3H3 + H2O2,5.242431364254385e-08
C3H4-A + CH3O2 <=> C3H3 + CH3O2H,5.309119191872831e-10
C3H4-A + C3H5-A <=> C3H3 + C3H6,-1.8799427138776964e-10
C3H4-A + H <=> C3H4-P + H,4.226106324136442e-06
C3H4-A + H <=> C3H4-P + H,0.0
C3H4-A + H <=> C3H5-A,0.00017856696773355284
C3H4-A + H <=> C3H5-A,1.8793293503460117e-05
C3H4-A + H <=> C3H5-S,-3.8393373114211376e-08
C3H4-A + H <=> C3H5-S,-1.1195033456521087e-08
C3H4-A + H <=> C3H5-T,-8.062995181620585e-07
C3H4-A + H <=> C3H5-T,-2.8378755028075493e-08
C3H4-A + H <=> C2H2 + CH3,-1.6570517331994347e-06
C3H4-A + H <=> C2H2 + CH3,-7.615782991306647e-07
C3H4-P + H <=> C3H5-T,-2.1985007453789658e-06
C3H4-P + H <=> C3H5-T,-8.052406994386091e-08
C3H4-P + H <=> C3H5-S,-7.445819042403338e-08
C3H4-P + H <=> C3H5-S,-1.4337630886236696e-08
C3H4-P + H <=> C2H2 + CH3,-5.399320833295502e-05
C3H4-P + H <=> C3H5-A,9.17865030981597e-06
C3H5-A <=> C3H5-T,-5.983857744692121e-09
C3H5-A <=> C3H5-S,-9.373384618659867e-10
C2H2 + CH3 <=> C3H5-T,3.490508981319459e-08
C3H5-T <=> C3H5-S,-1.8302360626742926e-13
C2H2 + CH3 <=> C3H5-A,3.669967711822889e-06
C2H2 + CH3 <=> C3H5-S,1.7635157609968135e-06
C2H2 + CH3 <=> C3H5-S,3.824885474286429e-08
C3H4-P + O <=> CH3 + HCCO,3.2073521696424783e-06
C3H4-P + O <=> C2H4 + CO,1.691970116707661e-06
C3H4-P + O <=> C2H3 + HCO,9.368429987843677e-06
C3H4-A + O <=> C2H4 + CO,2.0275727432875285e-06
C3H4-A + O <=> C2H2 + CH2O,2.2331025358929293e-06
C3H4-P + HO2 => C2H4 + CO + OH,3.419463884734034e-08
C3H4-A + HO2 => C2H4 + CO + OH,2.5341526765088205e-09
C3H4-A + HO2 => CH2 + CH2CO + OH,2.5360868860287735e-08
C2H + C3H4-A <=> C2H2 + C3H3,-4.91076608546573e-09
C3H4-A + OH <=> CH2CCH2OH,8.318839326775474e-06
CH2CCH2OH <=> C2H2 + CH2OH,-6.228789115952263e-10
CH2CCH2OH <=> C2H3 + CH2O,6.623848634988774e-07
CH2CCH2OH <=> C2H3CHO + H,1.3596002237337251e-08
CH2CCH2OH <=> C2H4 + HCO,8.275160342321653e-07
CH3CHCHO <=> C2H3CHO + H,7.133439019250207e-08
CH3CHCHO <=> CH3CHCO + H,6.409763474133322e-08
C3H3 + O <=> C2H + CH2O,2.4212091416394133e-05
C3H3 + HO2 => C2H3 + CO + OH,1.96344467854351e-06
C3H3 + HCO <=> C3H4-A + CO,-5.7843278125548815e-06
C3H3 + HCO <=> C3H4-P + CO,-5.49622766107459e-06
C2H + C2H5 <=> C3H3 + CH3,-6.642199950615769e-08
C3H3 + O2 <=> CH2CO + HCO,3.8148326741591074e-05
C3H3 + H <=> C3H2 + H2,9.273682961025903e-05
C3H3 + OH <=> C3H2 + H2O,1.889140165407636e-05
C3H3 + OH <=> C2H2 + CH2O,7.954557148312546e-06
C3H3 + OH <=> C2H3 + HCO,0.000193115521410717
C3H3 + OH <=> C2H4 + CO,3.084602809949159e-05
2 C3H3 <=> C6H5 + H,3.9260050360523964e-07
2 C3H3 <=> C6H6,-5.469906193558441e-07
2 C3H3 <=> FULVENE,-3.18501478374342e-07
C3H3 + C3H5-A => FULVENE + 2 H,-4.2832677689158086e-08
C3H3 + C3H4-A <=> C6H6 + H,-8.410158178954875e-09
CH3CHCO + OH <=> C2H5 + CO2,3.2481263411479343e-07
CH3CHCO + OH <=> CO + SC2H4OH,1.5061384749821176e-07
CH3CHCO + H <=> C2H5 + CO,-4.0741663147729405e-07
CH3CHCO + O <=> CH3CHO + CO,-2.03472172561773e-06
CH3COCH3 <=> CH3 + CH3CO,1.1786531663429647e-06
CH3COCH2 + H <=> CH3COCH3,7.03526122958814e-09
CH3COCH3 + OH <=> CH3COCH2 + H2O,-2.9170408252542484e-07
CH3COCH3 + H <=> CH3COCH2 + H2,-1.0983503363457957e-06
CH3COCH3 + O <=> CH3COCH2 + OH,-4.3178959660638575e-09
CH3 + CH3COCH3 <=> CH3COCH2 + CH4,-2.625147032749293e-09
CH3COCH3 + CH3O <=> CH3COCH2 + CH3OH,-2.0446547905314996e-11
CH3COCH3 + O2 <=> CH3COCH2 + HO2,3.307702032091628e-10
CH3COCH3 + HO2 <=> CH3COCH2 + H2O2,3.000491764896505e-10
CH3COCH3 + CH3O2 <=> CH3COCH2 + CH3O2H,2.9703763462787313e-12
C2H3 + HCO <=> C2H3CHO,-5.987787746992466e-06
NC4H10 (+M) <=> 2 C2H5 (+M),-3.9985641121808496e-06
NC4H10 (+M) <=> CH3 + NC3H7 (+M),8.605971724544782e-07
NC4H10 <=> H + PC4H9,-4.890055486119602e-09
NC4H10 <=> H + SC4H9,-1.998431428024246e-09
H + NC4H10 <=> H2 + PC4H9,1.1337487658464991e-06
H + NC4H10 <=> H2 + SC4H9,-4.2687931307466095e-06
NC4H10 + OH <=> H2O + PC4H9,4.2818726372755545e-07
NC4H10 + OH <=> H2O + SC4H9,-1.3512351959976387e-06
NC3H7 + O2 <=> C3H6 + HO2,-3.3578442434997142e-06
O2 + PC4H9 <=> C4H8-1 + HO2,-4.430171717169207e-08
O2 + SC4H9 <=> C4H8-1 + HO2,4.669947475545533e-08
O2 + SC4H9 <=> C4H8-2 + HO2,6.481739825510658e-08
IC4H10 (+M) <=> CH3 + IC3H7 (+M),-6.757812468858781e-06
IC4H10 <=> H + TC4H9,-1.9065783175031603e-08
IC4H10 <=> H + IC4H9,-4.892423845065937e-09
CH3 + IC4H10 <=> CH4 + IC4H9,-1.114148941886108e-08
H + IC4H10 <=> H2 + IC4H9,-1.259248354993121e-06
IC4H10 + OH <=> H2O + IC4H9,-3.626558524851494e-07
C2H5 + IC4H10 <=> C2H6 + IC4H9,-2.953816272142995e-11
HO2 + IC4H10 <=> H2O2 + IC4H9,9.660670776892041e-10
IC4H10 + O <=> IC4H9 + OH,-2.079374923533379e-07
CH3O + IC4H10 <=> CH3OH + IC4H9,-1.3305859988753133e-10
IC4H10 + O2 <=> HO2 + IC4H9,6.820629375891176e-11
CH3O2 + IC4H10 <=> CH3O2H + IC4H9,1.2734147938408024e-11
C2H5O2 + IC4H10 <=> C2H5O2H + IC4H9,-1.141579504782824e-11
H + IC4H10 <=> H2 + TC4H9,-6.574601867979311e-07
CH3 + IC4H10 <=> CH4 + TC4H9,-5.422283868583157e-09
IC4H10 + OH <=> H2O + TC4H9,-1.1988438924644108e-07
C2H5 + IC4H10 <=> C2H6 + TC4H9,-1.2658838632177179e-11
HO2 + IC4H10 <=> H2O2 + TC4H9,5.139046141420206e-10
IC4H10 + O <=> OH + TC4H9,-6.669038020792912e-08
CH3O + IC4H10 <=> CH3OH + TC4H9,-1.4817847962267257e-10
IC4H10 + O2 <=> HO2 + TC4H9,2.228419579653356e-11
CH3O2 + IC4H10 <=> CH3O2H + TC4H9,-2.1234867663290887e-11
C2H5O2 + IC4H10 <=> C2H5O2H + TC4H9,-2.1269423866627083e-11
IC4H10 + IC4H9 <=> IC4H10 + TC4H9,3.572608821512218e-17
IC4H9 <=> TC4H9,2.284200747229278e-08
IC4H9 <=> C3H6 + CH3,1.197663207358326e-07
IC4H8 <=> C3H5-T + CH3,-1.115937059893608e-06
IC4H8 <=> H + IC4H7,-1.1436615770059674e-06
IC4H8 + OH <=> H2O + IC4H7,-1.666466401270166e-07
IC4H8 + O2 <=> HO2 + IC4H7,3.1871507462674206e-09
IC4H8 + O <=> IC4H7 + OH,-1.1784359037693966e-07
HO2 + IC4H8 <=> H2O2 + IC4H7,1.2562864956749763e-09
CH3O + IC4H8 <=> CH3OH + IC4H7,2.368892725057702e-10
C3H5-A + IC4H8 <=> C3H6 + IC4H7,-1.145771741879378e-13
C3H5-S + IC4H8 <=> C3H6 + IC4H7,-4.414221574652339e-15
C3H5-T + IC4H8 <=> C3H6 + IC4H7,-2.392288742264572e-13
CH3O2 + IC4H8 <=> CH3O2H + IC4H7,9.297283586695649e-11
C3H4-A + CH3 <=> IC4H7,2.9096456369013895e-08
HO2 + IC4H7 <=> IC4H7O + OH,1.1833936396322238e-07
IC4H7O <=> C3H5-T + CH2O,1.6610875313198174e-08
IC4H7O <=> C3H6 + HCO,-1.6817485553385385e-08
C3H5-T + CH2O <=> C3H6 + HCO,-5.560079650539941e-10
CH3O2 + IC4H7 <=> CH3O + IC4H7O,-3.0769724957728762e-09
H + IC4H8 <=> IC4H9,-2.6087302512767053e-09
H + IC4H8 <=> IC4H9,-1.6258607238606433e-10
H + IC4H8 <=> TC4H9,-5.541810341556464e-08
H + IC4H8 <=> TC4H9,-1.2389076346981455e-08
H + IC4H8 <=> C3H6 + CH3,4.6615985872984095e-08
H + IC4H8 <=> C3H6 + CH3,-4.027985349679093e-13
IC4H8 + OH <=> CH3 + CH3COCH3,1.4271108967809102e-10
C3H5-A + CH3 (+M) <=> C4H8-1 (+M),3.296796924499074e-05
C2H3 + C2H5 (+M) <=> C4H8-1 (+M),-8.709695640892326e-07
C4H71-4 + H (+M) <=> C4H8-1 (+M),-1.4854233496652566e-09
C4H71-3 + H <=> C4H8-1,1.1262921523274425e-07
C4H71-3 + H (+M) <=> C4H8-2 (+M),-2.5050078437316416e-06
C3H5-S + CH3 (+M) <=> C4H8-2 (+M),-1.9688911401881327e-06
C4H8-2 <=> C3H5-A + CH3,1.023280732396324e-07
C4H8-2 <=> C4H71-3 + H,-1.509702576572432e-07
C4H8-1 + OH <=> C4H71-3 + H2O,6.158827023236835e-06
C4H8-1 + OH <=> C4H71-4 + H2O,7.4422122137639685e-06
C4H8-2 + OH <=> C4H71-3 + H2O,6.213633127899397e-07
C4H8-1 + HO2 <=> C4H71-3 + H2O2,5.754849375928668e-08
C4H8-2 + HO2 <=> C4H71-3 + H2O2,4.314765040974269e-09
C4H8-1 + HO2 <=> C4H71-4 + H2O2,3.0178182789730784e-08
C4H8-2 + H <=> C4H71-3 + H2,7.485514451264855e-06
C4H8-1 + O <=> C4H71-3 + OH,9.854959795357046e-07
C4H8-2 + O <=> C4H71-3 + OH,1.143456314672498e-07
C4H8-1 + O <=> C4H71-4 + OH,2.122023088029483e-06
C4H8-1 + O2 <=> C4H71-3 + HO2,3.8458245722272746e-07
C4H8-2 + O2 <=> C4H71-3 + HO2,6.237131845434293e-08
C4H8-1 + O2 <=> C4H71-4 + HO2,1.0637699961136897e-09
C4H8-2 + CH3 <=> C4H71-3 + CH4,7.404778718825838e-08
C4H8-1 + CH3O2 <=> C4H71-3 + CH3O2H,1.2189071666867003e-13
C4H8-1 + CH3O2 <=> C4H71-4 + CH3O2H,1.3046811733204645e-11
C4H8-1 + CH3O <=> C4H71-3 + CH3OH,1.1482412538516137e-11
C4H8-1 + CH3O <=> C4H71-4 + CH3OH,-7.802315141759926e-11
C4H8-2 + CH3O <=> C4H71-3 + CH3OH,4.344545522786714e-13
C2H5O2 + C4H8-1 <=> C2H5O2H + C4H71-3,-1.163742790237388e-11
C2H5 + C4H71-3 <=> C2H4 + C4H8-1,-7.771485733944043e-09
C4H71-3 + CH3O <=> C4H8-1 + CH2O,8.696563053321833e-08
C4H71-3 <=> C4H6 + H,1.2694502434777415e-06
C4H71-4 <=> C2H3 + C2H4,1.4084625028672744e-06
C4H71-4 <=> C4H6 + H,-1.1829973439888877e-07
C4H71-3 <=> C4H71-4,-4.232311594788567e-07
C4H71-3 + HO2 <=> C4H71-O + OH,-3.274113956652228e-07
C3H5-S + CH2O <=> C3H6 + HCO,-1.8748700345203518e-10
C4H71-3 + CH3O2 <=> C4H71-O + CH3O,-4.7606306545508906e-08
C2H5O2 + C4H71-3 <=> C2H5O + C4H71-O,-1.6180894390985176e-07
C4H71-O <=> C2H3CHO + CH3,2.642879056865488e-12
C4H71-3 + O <=> C2H3CHO + CH3,-2.8127194535250165e-07
C4H8-1 + H <=> C2H4 + C2H5,1.1419867534814598e-06
C4H8-1 + H <=> C2H4 + C2H5,2.002623268340589e-05
C4H8-1 + H <=> C3H6 + CH3,-6.20164939534973e-05
C4H8-1 + H <=> C3H6 + CH3,-2.3460689449639865e-07
C4H8-1 + H <=> PC4H9,1.428337692618761e-09
C4H8-1 + H <=> PC4H9,5.155820844583164e-08
C4H8-1 + H <=> SC4H9,-2.258423737279531e-07
C4H8-1 + H <=> SC4H9,-2.0615730652542458e-10
C4H8-2 + H <=> C2H4 + C2H5,1.1557914358568165e-07
C4H8-2 + H <=> C3H6 + CH3,-6.7649815118415e-06
C4H8-2 + H <=> PC4H9,-3.8825168665386795e-10
C4H8-2 + H <=> SC4H9,2.4475877894058836e-07
C4H8-1 + H <=> C4H8-2 + H,2.032215406924396e-06
C4H8-1 + H <=> C4H8-2 + H,9.846941140303235e-09
SC4H9 <=> PC4H9,2.474928916719944e-10
PC4H9 <=> C2H4 + C2H5,7.872376946191448e-08
PC4H9 <=> C3H6 + CH3,-1.4211103803170721e-08
SC4H9 <=> C2H4 + C2H5,3.2879134487151216e-08
SC4H9 <=> C3H6 + CH3,-7.709451436151739e-07
C4H8-1 + O <=> HCO + NC3H7,1.2632604327263876e-06
C4H8-1 + O => C2H5 + CH2CO + H,6.69964207341109e-07
C4H8-2 + O => C2H5 + CH3 + CO,8.727676403644748e-08
C4H8-2 + O => C2H5 + CH2CO + H,4.883963413574448e-08
C4H8-1 <=> C4H8-2,2.0850690569159962e-07
C4H8-1 <=> C4H6 + H2,2.9097745913641017e-06
C4H8-2 <=> C4H6 + H2,1.1035554725515295e-08
C4H6 <=> C4H4 + H2,-3.0854840049441984e-08
C4H6 + H <=> C2H3 + C2H4,6.928105240507095e-06
C4H6 + H <=> C3H4-P + CH3,-1.4369978480650149e-06
C4H6 + H <=> C3H4-A + CH3,-1.3746469855067872e-06
C4H6 + O <=> C2H2 + C2H4O1-2,-2.9393329643013753e-06
C4H6 + OH <=> C2H3CHO + CH3,2.3891898407353696e-07
C4H6 + OH <=> C3H5-A + CH2O,-3.912750972783777e-06
C2H2 + C2H3 <=> C4H4 + H,-3.567060171737937e-06
2 C2H3 <=> C4H6,-6.507957524467272e-07
C3H3 + CH2 <=> C4H4 + H,-7.078034321455138e-08
C4H4 + O <=> C3H3 + HCO,-2.847342594276509e-06
C4H4 + OH <=> C3H3 + CH2O,-8.21525526892326e-07
C3H3 + HCCO <=> C4H4 + CO,-5.326744079708374e-07
C2H + C2H2 <=> C4H2 + H,8.786488920076299e-07
C4H2 + OH <=> C3H3 + CO,-7.181086308766232e-07
C6H5 + H (+M) <=> C6H6 (+M),-1.628633890465946e-06
FULVENE <=> C6H6,-5.543875951906889e-09
FULVENE <=> C6H5 + H,-1.7279945974693416e-09
C6H6 + H <=> FULVENE + H,-3.981663789266142e-08
C6H6 + H => C6H5 + H2,-8.362759883474136e-07
C6H5 + H2 => C6H6 + H,2.5123408637996607e-07
C6H6 + OH <=> C6H5 + H2O,-7.592697870522212e-08
C6H6 + O2 <=> C6H5 + HO2,-3.3937312152846793e-09
C6H6 + O <=> C6H5 + OH,-4.619370778457329e-08
C6H6 + HO2 <=> C6H5 + H2O2,2.4489647490162555e-10
C6H6 + HCO <=> C6H5 + CH2O,8.382214567790618e-09
FULVENE + H => C6H5 + H2,-7.753676166931288e-08
FULVENE + OH => C6H5 + H2O,-5.964770324931323e-09
FULVENE + O => C6H5 + OH,-2.809283472320742e-09
FULVENE + O2 => C6H5 + HO2,-2.1326843121218082e-12
FULVENE + HO2 => C6H5 + H2O2,1.469056322194451e-12
FULVENE + HCO => C6H5 + CH2O,-1.3689836965938595e-12
CH3 + FULVENE => C6H5 + CH4,-6.936960919419215e-10
C6H5 + HCO <=> C6H6 + CO,-4.903948515817082e-11
C6H5 => C2H2 + C4H2 + H,7.304198829874125e-07
C4H6 => C4H5 + H,1.221415558287279e-07
C4H6 <=> C4H5 + H,-1.501833363210613e-06
C4H5 + HO2 <=> C4H6 + O2,-5.4398561916023366e-09
C4H6 + O <=> C4H5 + OH,2.0849561798369687e-07
C4H6 + OH <=> C4H5 + H2O,8.367903310051674e-07
C4H5 + H2O2 <=> C4H6 + HO2,1.8996473009709225e-10
C2H3 + C4H6 <=> C2H4 + C4H5,-2.1009616109783717e-10
C3H3 + C4H6 <=> C3H4-A + C4H5,-4.785307083785081e-10
C3H5-A + C4H6 <=> C3H6 + C4H5,-1.1957454881364058e-09
C2H2 + C2H3 <=> C4H5,1.9168481819422477e-06
2 C2H3 <=> C4H5 + H,5.3521104457259434e-08
C4H4 + H <=> C4H5,-1.2021313039225729e-06
C4H4 + H <=> C4H5,-3.0229333903887078e-06
C4H5 + H <=> C4H4 + H2,-4.2607559537304225e-06
C4H5 + OH <=> C4H4 + H2O,-1.997986794123632e-07
C4H5 + HCO <=> C4H6 + CO,-9.991065427407403e-09
C4H5 + HO2 => C2H3 + CH2CO + OH,3.601842422600445e-09
C4H5 + O2 <=> C2H3CHO + HCO,1.2122367123078596e-05
C4H5 + O2 => C2H3CHO + CO + H,1.1203948703964107e-06
C2H2 + C4H5 <=> FULVENE + H,-3.441805491628765e-07
C2H2 + C4H5 <=> C6H6 + H,-5.976987525966421e-07
C2H2 + C4H4 <=> C6H6,3.937105622749131e-09
C4H6 + O <=> C3H4-A + CH2O,-1.860751824528723e-05
C4H6 + O <=> C2H3 + CH2CHO,7.894407385718201e-07
C2H3 + C4H5 <=> C6H6 + H2,-2.724290724400436e-10
C2H + C4H5 <=> 2 C3H3,-1.4557181387662143e-10
C4H3 + H <=> C4H4,-2.346053835636971e-07
C4H4 + H <=> C4H3 + H2,1.626076940327592e-06
C4H4 + OH <=> C4H3 + H2O,7.824514742220036e-06
C4H4 + CH3 <=> C4H3 + CH4,1.2354905251884447e-07
C2H + C2H2 (+M) <=> C4H3 (+M),5.480584677440659e-09
C4H2 + H <=> C4H3,7.014620259444242e-06
C4H3 + H <=> C4H2 + H2,-6.389688024931839e-07
C4H3 + OH <=> C4H2 + H2O,-1.5838080711850282e-08
C2H3 + C4H3 <=> 2 C3H3,-8.432713367417965e-10
C3H3 + CH <=> C4H3 + H,1.5237072734197796e-07
C4H3 + O2 <=> CH2CO + HCCO,-7.50420405077237e-08
C4H3 + CH2 <=> C2H + C3H4-A,-5.205492137010634e-09
CH3CHO <=> CH2CO + H2,2.522872053691308e-07
C3H4-A + O2 => CH2CO + CH2O,2.3671153098722975e-06
C2H2 + O => CH2CO,-0.00021461658048586147
CH2CO + O => 2 HCO,0.0002322654800548376
CH2CO + O => CH2O + CO,-9.05654038664677e-07
CH2CO + OH => CH3 + CO2,-5.982709286652049e-05
CH2CO + O2 => CH2O + CO2,6.531492985753624e-06
CH2CO + O2 => CO + HCO + OH,2.8576993207190512e-05
C4H3 + O <=> C2H + CH2CO,-3.2906823361039844e-08
C4H5 + O2 => C2H2 + CH2CO + OH,-5.490616992915081e-07
C4H5 + OH => C2H4 + CH2CO,-2.4163784837854846e-07
CH3CO + OH => CH2CO + H2O,-2.7669912707606784e-07
CH2CHO + OH => CH2CO + H2O,-6.800726618545736e-06
CH2CO + HO2 => CH2O + CO + OH,4.552210718840294e-08
CH2CHO + O2 => CH2CO + HO2,1.3777038529403327e-06
2 CH2CO <=> CH3CO + HCCO,-1.9971883552335383e-08
2 CH2CO <=> C3H4-A + CO2,3.238841152910161e-11
2 CH2CO => C2H4 + 2 CO,5.303689949806819e-12
CH2CO => H + HCCO,2.855897330706379e-06
CH2 + CH2CO <=> C2H4 + CO,-3.7204705542277395e-07
CH2 + CH2CO <=> CH3 + HCCO,6.615044915983196e-06
CH2CO + CH3 <=> C3H4-A + OH,7.152775400723661e-07
CH2CO + CH3 <=> C3H4-P + OH,1.0001422376375634e-08
HCCO + OH <=> CO + H + HCO,0.0006002064859777942
HCCO + O2 <=> CO2 + HCO,0.0003305003398811951
CH2 + HCCO <=> C2H3 + CO,-6.901787722692471e-06
2 HCCO => C2H2 + 2 CO,-7.166356007335524e-07
C2H3 + HCCO <=> C3H4-P + CO,-2.8289489670464434e-05
C3H5-A + HCCO <=> C4H6 + CO,3.4437202176907414e-08
C2H2 + O2 <=> HCCO + OH,3.9910107650198186e-05
C4H2 + OH <=> C2H2 + HCCO,-5.1992850748394725e-06
C2H + O2 <=> HCCO + O,0.0002831493554111361
C3H2 + O2 <=> HCCO + HCO,1.3327727627549909e-05
C3H3 + OH <=> C2H3CHO,8.615310424375883e-05
C3H4-P + OH => C2H3CHO + H,1.0539391977371099e-05
C2H3CHO + OH => CH3CHO + HCO,-8.357310972635969e-07
C2H3CHO + OH => C2H4 + CO2 + H,1.2660102035739399e-06
C2H3CHO + HO2 => CH2CO + CH2O + OH,-6.291573450595384e-09
C2H4 + HCO => 0.2 C2H3CHO + 0.8 C2H5 + 0.8 CO + 0.2 H,2.1167390622663843e-07
C3H6 + HCO => C2H3CHO + CH3,2.755261232898971e-08
C4H6 + O2 => C2H3CHO + CH2O,1.6647060599244003e-07
C5H6 + O2 => C2H3CHO + CH2CO,1.3889974088322997e-10
C2H3CHO + H => C2H4 + HCO,-2.2340952939442123e-06
C3H6O => CH2CHO + CH3,3.845086047036109e-08
C3H6O => C2H4 + CH2O,-1.7212695866497118e-08
C3H6 + O => C3H6O,1.6387759557579892e-06
C3H5-A + OH => 0.5 C2H4 + 0.5 C3H6O + 0.5 CH2O,5.72708372400184e-06
C3H5-S + OH => 0.5 C2H4 + 0.5 C3H6O + 0.5 CH2O,-1.331934075593201e-08
HO2 + IC4H7 => 0.2 C3H6O + CH2O + 0.8 CH3COCH3,2.6389582862123566e-08
O + OH + M <=> HO2 + M,0.0006050459720025437
C2H + O2 <=> CH + CO2,2.5184630731642528e-05
CH + OH <=> C + H2O,-0.0002256293455814119
C2H5 + O2 => CH2O + CH3O,6.670516680914643e-05
C2H5 + O2 => CH2O + CH3 + O,2.975100135302853e-06
